BookingID,CustomerID,DriverID,CabID,BookingDate,PickupLocation,DropoffLocation,TripStart,TripEnd,DistanceKM,Fare,Status
772,364,29,7,2025-05-02 07:33:25,Hotel,Airport,2025-05-02 07:48:25,2025-05-02 07:52:25,2.16,28.78,Completed
773,96,7,43,2025-08-27 03:46:11,Hotel,Station,2025-08-27 04:11:11,2025-08-27 04:35:11,12.06,173.26,Completed
774,1,10,8,2025-09-24 06:30:19,Office,University,2025-09-24 06:49:19,2025-09-24 07:21:19,16.48,218.0,Completed
775,265,44,5,2025-05-17 07:56:30,University,Hotel,2025-05-17 08:06:30,,6.95,76.75,Ongoing
776,213,35,39,2025-10-05 19:47:31,University,Market,2025-10-05 19:59:31,2025-10-05 20:12:31,6.54,71.97,Completed
777,425,17,40,2025-05-14 14:59:01,Station,Market,2025-05-14 15:14:01,2025-05-14 15:31:01,8.76,124.52,Completed
778,203,33,5,2025-04-25 15:47:11,Airport,Station,2025-04-25 15:58:11,,17.1,218.49,Cancelled
779,373,49,12,2025-06-30 22:02:20,Office,University,2025-06-30 22:13:20,,9.05,94.4,Ongoing
780,329,21,22,2025-07-03 02:41:26,Station,Market,2025-07-03 02:49:26,,20.07,265.36,Ongoing
781,160,2,14,2025-09-07 08:08:26,Airport,Hotel,2025-09-07 08:36:26,,22.23,275.17,Cancelled
782,320,27,19,2025-04-17 05:12:05,Market,Airport,2025-04-17 05:41:05,,13.95,170.07,Ongoing
783,394,43,14,2025-08-20 05:46:45,Airport,Mall,2025-08-20 05:54:45,,7.97,112.49,Cancelled
784,165,29,7,2025-04-19 07:14:47,Market,Station,2025-04-19 07:34:47,,23.3,245.24,Ongoing
785,162,24,34,2025-07-29 23:32:58,Station,Office,2025-07-30 00:00:58,,18.78,200.66,Cancelled
786,354,27,19,2025-06-10 04:57:19,University,Airport,2025-06-10 05:26:19,2025-06-10 05:30:19,2.25,26.56,Completed
787,278,5,31,2025-06-29 05:07:34,Airport,Hotel,2025-06-29 05:36:34,2025-06-29 06:00:34,12.06,158.6,Completed
788,224,42,14,2025-09-04 17:59:27,Airport,Hotel,2025-09-04 18:28:27,2025-09-04 19:01:27,16.67,198.24,Completed
789,77,21,22,2025-05-30 08:42:13,Mall,Market,2025-05-30 09:06:13,2025-05-30 09:26:13,10.24,134.43,Completed
790,500,2,14,2025-09-01 18:38:04,Office,Hotel,2025-09-01 19:01:04,2025-09-01 19:44:04,21.58,310.93,Completed
791,215,48,60,2025-09-20 23:23:55,Market,Station,2025-09-20 23:53:55,2025-09-21 00:10:55,8.53,93.36,Completed
792,190,38,56,2025-08-30 15:46:59,Market,Hotel,2025-08-30 15:54:59,2025-08-30 16:38:59,22.04,256.45,Completed
793,121,8,45,2025-06-07 11:40:51,Airport,Hotel,2025-06-07 12:02:51,2025-06-07 12:44:51,21.08,298.76,Completed
794,358,16,11,2025-08-09 15:37:07,Airport,Mall,2025-08-09 15:47:07,2025-08-09 16:09:07,11.29,153.16,Completed
795,139,19,17,2025-08-14 09:56:15,Hotel,University,2025-08-14 10:17:15,2025-08-14 10:24:15,3.59,49.36,Completed
796,237,12,58,2025-05-26 15:38:03,Airport,Station,2025-05-26 16:07:03,2025-05-26 16:18:03,5.66,64.88,Completed
797,218,3,36,2025-08-22 05:29:44,University,Airport,2025-08-22 05:43:44,2025-08-22 06:11:44,14.43,186.95,Completed
798,80,49,12,2025-05-09 01:57:46,Hotel,Office,2025-05-09 02:27:46,2025-05-09 02:40:46,6.74,93.72,Completed
799,421,11,34,2025-05-10 00:58:49,Hotel,Mall,2025-05-10 01:16:49,,12.45,142.43,Cancelled
800,238,41,34,2025-05-12 05:15:08,Hotel,Station,2025-05-12 05:43:08,,14.64,161.54,Cancelled
801,429,5,31,2025-07-26 15:06:05,Office,Station,2025-07-26 15:18:05,,11.8,142.69,Cancelled
802,36,49,12,2025-04-30 18:37:46,Station,Hotel,2025-04-30 18:51:46,2025-04-30 19:05:46,7.46,100.42,Completed
803,433,1,47,2025-07-13 21:59:41,Mall,Hotel,2025-07-13 22:14:41,,18.41,225.09,Cancelled
804,432,13,17,2025-07-20 05:48:25,Airport,University,2025-07-20 05:58:25,2025-07-20 06:45:25,23.82,325.34,Completed
805,261,20,56,2025-08-27 13:16:30,Office,University,2025-08-27 13:31:30,2025-08-27 13:43:30,6.05,66.96,Completed
806,449,9,31,2025-07-07 12:39:57,Mall,Hotel,2025-07-07 12:51:57,,3.85,46.12,Cancelled
807,297,22,55,2025-05-15 18:37:20,Market,Mall,2025-05-15 19:02:20,2025-05-15 19:35:20,16.53,239.13,Completed
808,478,34,9,2025-07-17 16:50:12,Station,Mall,2025-07-17 16:56:12,2025-07-17 17:33:12,18.91,196.33,Completed
809,202,42,14,2025-06-26 09:21:25,Mall,Office,2025-06-26 09:28:25,2025-06-26 09:44:25,8.02,113.04,Completed
810,22,42,14,2025-10-05 21:25:03,Mall,Station,2025-10-05 21:33:03,,6.21,77.63,Cancelled
811,159,29,7,2025-07-17 17:11:03,Airport,Office,2025-07-17 17:41:03,2025-07-17 17:44:03,1.78,20.31,Completed
812,206,37,50,2025-04-19 09:59:02,Market,Station,2025-04-19 10:10:02,,24.58,290.92,Cancelled
813,441,31,27,2025-06-03 21:08:38,Airport,Market,2025-06-03 21:14:38,,6.8,79.12,Ongoing
814,358,22,55,2025-07-20 10:52:18,Office,Hotel,2025-07-20 11:07:18,,5.68,70.67,Ongoing
815,183,1,47,2025-06-19 21:12:56,University,Office,2025-06-19 21:39:56,2025-06-19 22:23:56,22.45,334.46,Completed
816,321,46,11,2025-08-19 18:58:14,Hotel,Market,2025-08-19 19:08:14,2025-08-19 19:56:14,24.21,259.42,Completed
817,291,21,22,2025-05-27 05:10:50,University,Hotel,2025-05-27 05:25:50,,11.14,153.16,Cancelled
818,314,4,34,2025-07-23 20:11:14,Airport,Station,2025-07-23 20:40:14,2025-07-23 20:59:14,9.64,108.79,Completed
819,254,21,22,2025-09-03 01:13:02,University,Market,2025-09-03 01:23:02,2025-09-03 01:47:02,12.2,123.97,Completed
820,166,29,7,2025-05-17 04:32:43,Market,Station,2025-05-17 04:40:43,2025-05-17 05:10:43,15.41,173.73,Completed
821,464,28,54,2025-05-17 15:38:29,Office,University,2025-05-17 15:59:29,2025-05-17 16:41:29,21.19,269.98,Completed
822,267,38,56,2025-09-10 08:55:58,Hotel,Market,2025-09-10 09:17:58,,18.26,262.65,Ongoing
823,233,33,5,2025-06-02 09:29:47,Station,Mall,2025-06-02 09:42:47,2025-06-02 10:11:47,14.76,217.31,Completed
824,232,37,50,2025-04-11 08:09:50,Station,Mall,2025-04-11 08:19:50,2025-04-11 08:45:50,13.15,141.12,Completed
825,15,44,5,2025-09-05 05:51:17,Market,University,2025-09-05 06:14:17,2025-09-05 06:32:17,9.34,100.11,Completed
826,482,18,9,2025-06-03 19:48:36,Airport,Mall,2025-06-03 19:59:36,2025-06-03 20:03:36,2.37,32.48,Completed
827,408,37,50,2025-06-26 10:00:09,Office,University,2025-06-26 10:11:09,2025-06-26 10:14:09,1.61,19.34,Completed
828,260,44,5,2025-07-25 11:29:22,Hotel,Office,2025-07-25 11:42:22,2025-07-25 12:16:22,17.13,248.1,Completed
829,121,34,9,2025-09-23 23:29:46,Office,Market,2025-09-23 23:37:46,2025-09-24 00:26:46,24.6,322.47,Completed
830,201,24,34,2025-10-04 09:03:26,University,Market,2025-10-04 09:22:26,,23.21,261.03,Ongoing
831,281,4,34,2025-09-20 17:53:31,Station,Market,2025-09-20 18:08:31,,12.7,138.28,Cancelled
832,87,25,53,2025-08-19 21:40:20,Hotel,Market,2025-08-19 21:51:20,2025-08-19 22:08:20,8.71,114.88,Completed
833,130,30,50,2025-05-14 05:55:02,Market,University,2025-05-14 06:21:02,2025-05-14 06:58:02,18.84,229.83,Completed
834,359,39,58,2025-04-22 08:18:31,Station,Airport,2025-04-22 08:40:31,2025-04-22 09:12:31,16.15,237.55,Completed
835,43,8,45,2025-06-29 14:08:32,Market,Airport,2025-06-29 14:22:32,2025-06-29 14:53:32,15.66,194.34,Completed
836,328,31,27,2025-06-01 01:59:48,Market,University,2025-06-01 02:27:48,,5.72,58.17,Ongoing
837,444,22,55,2025-09-04 23:18:58,Market,Airport,2025-09-04 23:48:58,,23.68,297.77,Cancelled
838,162,43,14,2025-05-26 13:34:24,Station,Office,2025-05-26 14:02:24,2025-05-26 14:14:24,6.0,71.11,Completed
839,339,27,19,2025-09-15 07:32:52,Station,University,2025-09-15 08:00:52,,4.3,62.23,Ongoing
840,373,33,5,2025-09-28 15:39:29,Station,Office,2025-09-28 16:01:29,2025-09-28 16:39:29,19.04,226.01,Completed
841,29,41,34,2025-05-22 12:52:43,Market,University,2025-05-22 13:02:43,2025-05-22 13:48:43,23.33,283.16,Completed
842,233,44,5,2025-09-10 20:24:34,Market,Airport,2025-09-10 20:36:34,,15.72,206.66,Ongoing
843,82,34,9,2025-10-07 12:00:40,Station,Market,2025-10-07 12:29:40,2025-10-07 13:18:40,24.92,267.47,Completed
844,323,1,47,2025-06-01 15:48:15,Hotel,University,2025-06-01 16:08:15,,10.02,102.06,Cancelled
845,254,28,54,2025-04-14 04:44:43,University,Market,2025-04-14 04:52:43,,23.84,277.0,Ongoing
846,372,38,56,2025-05-25 02:40:52,Mall,University,2025-05-25 03:05:52,2025-05-25 03:37:52,16.04,223.04,Completed
847,97,41,34,2025-05-19 09:35:12,Mall,University,2025-05-19 09:42:12,2025-05-19 10:26:12,22.28,241.35,Completed
848,411,31,27,2025-05-26 01:05:34,University,Market,2025-05-26 01:34:34,2025-05-26 01:43:34,4.95,70.14,Completed
849,345,47,58,2025-06-27 04:29:41,University,Hotel,2025-06-27 04:39:41,2025-06-27 05:23:41,22.26,257.98,Completed
850,252,17,40,2025-10-03 07:25:00,Mall,University,2025-10-03 07:30:00,2025-10-03 07:57:00,13.92,182.52,Completed
851,398,36,14,2025-07-01 10:45:41,Office,Station,2025-07-01 10:56:41,2025-07-01 11:11:41,7.55,105.4,Completed
852,295,10,8,2025-09-30 03:39:37,Airport,University,2025-09-30 03:54:37,2025-09-30 04:35:37,20.58,246.07,Completed
853,485,13,17,2025-07-12 01:36:52,Station,Market,2025-07-12 01:56:52,2025-07-12 02:31:52,17.71,185.37,Completed
854,367,20,56,2025-08-17 09:30:38,Airport,University,2025-08-17 09:44:38,2025-08-17 10:33:38,24.83,322.39,Completed
855,20,47,58,2025-07-13 03:59:29,Airport,Hotel,2025-07-13 04:19:29,2025-07-13 04:57:29,19.17,203.03,Completed
856,189,4,34,2025-05-20 06:45:11,Market,Hotel,2025-05-20 06:53:11,,6.04,77.99,Ongoing
857,448,46,11,2025-05-18 09:42:57,Station,Market,2025-05-18 10:12:57,,16.49,236.49,Ongoing
858,336,15,54,2025-09-12 04:24:02,Airport,Station,2025-09-12 04:34:02,2025-09-12 05:21:02,23.99,339.45,Completed
859,132,16,11,2025-08-27 08:47:46,Airport,Mall,2025-08-27 09:08:46,2025-08-27 09:11:46,1.81,24.58,Completed
860,27,2,14,2025-05-31 14:42:40,Mall,Market,2025-05-31 15:06:40,,9.38,101.41,Cancelled
861,201,22,55,2025-04-20 03:05:49,Airport,University,2025-04-20 03:18:49,2025-04-20 03:23:49,2.74,35.69,Completed
862,63,18,9,2025-09-20 09:18:37,Hotel,Office,2025-09-20 09:46:37,2025-09-20 09:54:37,4.3,47.55,Completed
863,416,20,56,2025-04-20 09:51:13,Station,Hotel,2025-04-20 10:21:13,2025-04-20 10:54:13,16.82,227.38,Completed
864,135,30,50,2025-08-10 04:28:48,University,Hotel,2025-08-10 04:38:48,2025-08-10 05:08:48,15.15,201.68,Completed
865,180,50,2,2025-06-18 19:33:30,Market,Hotel,2025-06-18 20:03:30,2025-06-18 20:48:30,22.58,295.94,Completed
866,424,22,55,2025-06-15 03:20:26,Station,Hotel,2025-06-15 03:30:26,2025-06-15 03:58:26,14.01,157.29,Completed
867,422,10,8,2025-09-08 19:50:21,Station,Hotel,2025-09-08 20:02:21,2025-09-08 20:17:21,7.63,110.2,Completed
868,21,13,17,2025-08-20 00:53:27,Office,University,2025-08-20 01:11:27,,6.99,101.01,Ongoing
869,361,39,58,2025-05-29 16:16:52,Airport,University,2025-05-29 16:34:52,,20.4,251.85,Cancelled
870,322,45,47,2025-07-29 22:42:16,Office,Market,2025-07-29 22:56:16,2025-07-29 23:31:16,17.98,225.34,Completed
871,340,25,53,2025-06-12 22:12:36,Station,Hotel,2025-06-12 22:22:36,2025-06-12 23:10:36,24.41,278.37,Completed
872,293,14,30,2025-06-08 14:56:08,Office,Market,2025-06-08 15:04:08,2025-06-08 15:35:08,15.85,227.9,Completed
873,181,27,19,2025-07-21 02:21:31,Airport,Station,2025-07-21 02:43:31,,6.86,71.42,Cancelled
874,26,31,27,2025-04-12 04:53:44,Airport,Station,2025-04-12 04:58:44,2025-04-12 05:33:44,17.94,258.59,Completed
875,128,27,19,2025-07-29 22:29:01,Office,University,2025-07-29 22:38:01,2025-07-29 23:22:01,22.19,307.98,Completed
876,292,10,8,2025-06-30 08:07:57,Hotel,Station,2025-06-30 08:16:57,2025-06-30 08:32:57,8.26,86.09,Completed
877,300,1,47,2025-10-03 17:21:20,Mall,Office,2025-10-03 17:33:20,2025-10-03 18:03:20,15.33,223.91,Completed
878,455,50,2,2025-08-23 22:51:12,Airport,Hotel,2025-08-23 23:16:12,2025-08-23 23:32:12,8.02,93.28,Completed
879,33,8,45,2025-10-07 20:36:50,Airport,Office,2025-10-07 20:52:50,2025-10-07 21:28:50,18.48,232.84,Completed
880,33,18,9,2025-08-03 06:40:15,Hotel,Station,2025-08-03 07:05:15,2025-08-03 07:48:15,21.87,218.99,Completed
881,475,39,58,2025-05-13 16:03:33,Mall,Market,2025-05-13 16:15:33,2025-05-13 16:31:33,8.04,114.61,Completed
882,214,19,17,2025-04-15 19:19:23,Hotel,Station,2025-04-15 19:37:23,,13.89,202.11,Cancelled
883,431,45,47,2025-07-25 07:45:50,University,Station,2025-07-25 07:59:50,,24.21,245.63,Cancelled
884,319,50,2,2025-06-21 07:52:47,Mall,University,2025-06-21 08:12:47,,22.41,294.07,Ongoing
885,193,24,34,2025-09-14 05:14:07,University,Airport,2025-09-14 05:27:07,2025-09-14 05:40:07,6.83,95.33,Completed
886,169,5,31,2025-07-09 12:24:39,Market,Station,2025-07-09 12:45:39,,7.33,91.02,Cancelled
887,27,8,45,2025-05-18 14:28:14,Market,Hotel,2025-05-18 14:46:14,,4.28,62.27,Cancelled
888,227,31,27,2025-07-12 13:59:26,Station,Hotel,2025-07-12 14:14:26,2025-07-12 14:23:26,4.51,67.46,Completed
889,413,3,36,2025-09-21 12:24:56,Office,University,2025-09-21 12:35:56,2025-09-21 13:19:56,22.43,300.92,Completed
890,497,29,7,2025-06-22 23:15:32,Airport,Office,2025-06-22 23:27:32,2025-06-22 23:43:32,8.31,110.17,Completed
891,31,21,22,2025-10-05 12:12:28,Mall,Hotel,2025-10-05 12:30:28,,17.39,232.52,Cancelled
892,181,26,42,2025-06-16 10:22:27,Airport,Station,2025-06-16 10:50:27,,1.87,23.51,Cancelled
893,274,9,31,2025-09-03 21:15:01,Market,Mall,2025-09-03 21:45:01,2025-09-03 21:59:01,7.04,84.05,Completed
894,154,35,39,2025-09-20 07:38:45,Office,Mall,2025-09-20 07:58:45,2025-09-20 08:32:45,17.48,190.81,Completed
895,313,24,34,2025-08-01 03:19:05,Hotel,Market,2025-08-01 03:29:05,2025-08-01 03:34:05,2.52,36.02,Completed
896,467,3,36,2025-06-15 08:08:37,Station,Office,2025-06-15 08:28:37,2025-06-15 08:45:37,8.85,90.97,Completed
897,477,12,58,2025-08-26 23:01:35,Market,Station,2025-08-26 23:30:35,2025-08-27 00:05:35,17.52,209.39,Completed
898,303,35,39,2025-07-04 14:08:04,Airport,Station,2025-07-04 14:16:04,2025-07-04 14:42:04,13.04,165.15,Completed
899,426,12,58,2025-06-22 06:43:22,Airport,Mall,2025-06-22 07:06:22,2025-06-22 07:30:22,12.18,155.9,Completed
900,387,39,58,2025-05-12 22:42:33,Hotel,Station,2025-05-12 22:51:33,2025-05-12 23:38:33,23.58,303.6,Completed
901,388,33,5,2025-06-23 14:34:34,Mall,Station,2025-06-23 14:54:34,2025-06-23 15:19:34,12.7,156.8,Completed
902,45,1,47,2025-04-19 17:24:31,Station,Airport,2025-04-19 17:39:31,2025-04-19 18:26:31,23.98,300.52,Completed
903,82,8,45,2025-09-19 22:39:49,Office,Station,2025-09-19 23:00:49,2025-09-19 23:28:49,14.47,147.85,Completed
904,5,36,14,2025-05-14 02:51:10,Station,Airport,2025-05-14 03:03:10,2025-05-14 03:20:10,8.82,117.23,Completed
905,381,13,17,2025-06-20 19:45:38,Office,Airport,2025-06-20 20:01:38,,10.51,126.1,Cancelled
906,141,37,50,2025-07-28 04:24:23,Office,University,2025-07-28 04:53:23,2025-07-28 05:27:23,17.27,252.22,Completed
907,53,39,58,2025-04-20 09:28:45,Market,Hotel,2025-04-20 09:40:45,,21.57,293.93,Ongoing
908,241,15,54,2025-05-15 12:14:55,Market,Hotel,2025-05-15 12:38:55,,7.07,92.88,Ongoing
909,344,50,2,2025-05-03 20:20:19,Market,Station,2025-05-03 20:37:19,2025-05-03 20:39:19,1.13,15.76,Completed
910,108,37,50,2025-06-10 02:12:19,Mall,Market,2025-06-10 02:20:19,2025-06-10 02:35:19,7.94,88.73,Completed
911,391,2,14,2025-07-10 16:10:28,University,Airport,2025-07-10 16:33:28,2025-07-10 16:39:28,3.17,45.22,Completed
912,338,38,56,2025-05-01 13:43:01,Station,Office,2025-05-01 14:00:01,2025-05-01 14:04:01,2.23,22.81,Completed
913,373,20,56,2025-08-19 07:45:25,Airport,University,2025-08-19 08:14:25,,24.23,251.38,Cancelled
914,485,43,14,2025-10-08 20:56:40,Mall,University,2025-10-08 21:14:40,,21.75,305.11,Ongoing
915,156,2,14,2025-08-10 03:34:49,Market,Mall,2025-08-10 03:55:49,,14.97,211.49,Cancelled
916,239,12,58,2025-07-29 06:35:48,Office,Market,2025-07-29 06:57:48,2025-07-29 07:41:48,22.44,306.03,Completed
917,320,11,34,2025-09-27 09:30:45,Airport,Hotel,2025-09-27 09:36:45,2025-09-27 10:25:45,24.64,252.29,Completed
918,57,18,9,2025-06-18 08:12:03,Station,University,2025-06-18 08:20:03,2025-06-18 08:55:03,17.67,242.64,Completed
919,467,25,53,2025-08-17 08:28:34,Mall,University,2025-08-17 08:39:34,2025-08-17 08:41:34,1.49,18.98,Completed
920,148,2,14,2025-05-14 21:34:56,Airport,Office,2025-05-14 21:44:56,2025-05-14 22:05:56,10.93,120.75,Completed
921,113,13,17,2025-06-20 13:51:22,Station,Office,2025-06-20 14:04:22,2025-06-20 14:45:22,20.85,296.56,Completed
922,400,29,7,2025-07-09 07:24:23,Hotel,Airport,2025-07-09 07:50:23,2025-07-09 08:35:23,22.85,294.64,Completed
923,409,10,8,2025-06-28 02:09:31,Hotel,Airport,2025-06-28 02:25:31,2025-06-28 02:27:31,1.09,10.91,Completed
924,408,27,19,2025-05-07 08:46:40,Market,Mall,2025-05-07 09:01:40,2025-05-07 09:31:40,15.03,186.07,Completed
925,49,35,39,2025-06-02 20:56:13,Mall,Market,2025-06-02 21:07:13,2025-06-02 21:35:13,14.23,180.42,Completed
926,84,8,45,2025-08-10 08:21:19,Hotel,Market,2025-08-10 08:40:19,,8.86,110.11,Ongoing
927,92,7,43,2025-04-24 13:07:11,Mall,Airport,2025-04-24 13:16:11,2025-04-24 14:00:11,22.29,255.52,Completed
928,187,19,17,2025-09-01 08:38:20,Market,Station,2025-09-01 09:04:20,,18.9,201.05,Cancelled
929,60,46,11,2025-07-24 02:33:38,Office,Airport,2025-07-24 02:56:38,2025-07-24 03:33:38,18.8,198.3,Completed
930,236,31,27,2025-04-30 07:33:07,Mall,Hotel,2025-04-30 08:00:07,2025-04-30 08:18:07,9.03,103.62,Completed
931,307,20,56,2025-10-03 10:09:30,Market,Station,2025-10-03 10:34:30,2025-10-03 11:18:30,22.02,265.39,Completed
932,207,40,3,2025-08-08 15:44:20,University,Airport,2025-08-08 15:59:20,2025-08-08 16:34:20,17.72,206.36,Completed
933,472,43,14,2025-08-18 09:49:03,Hotel,Office,2025-08-18 10:18:03,2025-08-18 10:51:03,16.8,187.45,Completed
934,315,5,31,2025-04-27 01:26:16,Airport,Office,2025-04-27 01:41:16,,23.78,336.81,Cancelled
935,116,5,31,2025-06-05 02:18:48,Station,University,2025-06-05 02:28:48,2025-06-05 02:45:48,8.71,128.86,Completed
936,263,3,36,2025-05-31 13:51:26,Station,University,2025-05-31 14:05:26,2025-05-31 14:50:26,22.98,333.23,Completed
937,433,34,9,2025-04-11 01:36:36,University,Office,2025-04-11 01:55:36,2025-04-11 01:58:36,1.92,22.19,Completed
938,298,23,28,2025-08-24 15:52:49,Station,Office,2025-08-24 16:21:49,2025-08-24 16:30:49,4.92,54.43,Completed
939,449,48,60,2025-09-18 09:45:03,Hotel,Market,2025-09-18 09:59:03,2025-09-18 10:26:03,13.7,147.54,Completed
940,205,9,31,2025-04-21 15:13:25,Market,Hotel,2025-04-21 15:30:25,,15.89,185.89,Cancelled
941,1,36,14,2025-09-23 10:43:31,Hotel,Office,2025-09-23 10:49:31,2025-09-23 11:14:31,12.8,188.17,Completed
942,87,27,19,2025-07-14 09:57:45,Station,Market,2025-07-14 10:18:45,2025-07-14 10:38:45,10.01,100.38,Completed
943,52,31,27,2025-04-21 17:37:10,Airport,Hotel,2025-04-21 17:54:10,2025-04-21 18:04:10,5.18,70.81,Completed
944,105,1,47,2025-06-28 04:15:32,Market,Hotel,2025-06-28 04:25:32,2025-06-28 04:34:32,4.6,48.97,Completed
945,252,50,2,2025-08-01 01:49:47,Airport,University,2025-08-01 02:07:47,2025-08-01 02:47:47,20.0,230.55,Completed
946,247,2,14,2025-04-26 10:41:03,Office,Station,2025-04-26 11:08:03,,6.96,85.45,Cancelled
947,149,42,14,2025-07-11 21:56:12,Mall,University,2025-07-11 22:23:12,2025-07-11 23:10:12,23.77,248.63,Completed
948,35,41,34,2025-06-20 09:09:41,University,Station,2025-06-20 09:14:41,2025-06-20 09:54:41,20.28,274.99,Completed
949,495,29,7,2025-08-05 10:15:54,Mall,University,2025-08-05 10:38:54,,21.5,242.53,Cancelled
950,464,36,14,2025-05-01 13:37:24,Station,Office,2025-05-01 13:50:24,2025-05-01 13:52:24,1.45,21.75,Completed
951,249,3,36,2025-09-10 00:08:32,University,Mall,2025-09-10 00:36:32,,8.66,128.95,Cancelled
952,256,48,60,2025-07-04 03:12:06,Airport,Market,2025-07-04 03:42:06,2025-07-04 04:01:06,9.88,107.14,Completed
953,213,19,17,2025-05-23 13:12:30,Office,Mall,2025-05-23 13:19:30,,20.7,210.43,Ongoing
954,193,36,14,2025-08-30 06:53:52,Airport,Office,2025-08-30 07:02:52,2025-08-30 07:16:52,7.24,79.48,Completed
955,304,35,39,2025-09-29 21:13:02,Airport,Mall,2025-09-29 21:40:02,2025-09-29 22:01:02,10.75,157.15,Completed
956,40,24,34,2025-05-11 15:25:24,Mall,Market,2025-05-11 15:48:24,2025-05-11 16:15:24,13.97,159.45,Completed
957,199,16,11,2025-08-30 14:31:51,Hotel,Mall,2025-08-30 14:40:51,2025-08-30 14:53:51,6.52,86.96,Completed
958,370,49,12,2025-04-26 07:20:52,Market,University,2025-04-26 07:27:52,2025-04-26 08:02:52,17.85,197.32,Completed
959,279,50,2,2025-10-06 09:23:26,Mall,University,2025-10-06 09:35:26,2025-10-06 09:49:26,7.34,100.28,Completed
960,4,13,17,2025-10-01 03:57:27,Office,Hotel,2025-10-01 04:19:27,2025-10-01 04:32:27,6.61,92.51,Completed
961,204,11,34,2025-06-15 10:18:44,Airport,Office,2025-06-15 10:32:44,2025-06-15 11:05:44,16.75,215.38,Completed
962,19,8,45,2025-09-12 16:42:46,Hotel,Market,2025-09-12 17:01:46,2025-09-12 17:03:46,1.38,19.62,Completed
963,440,34,9,2025-07-17 11:30:12,Station,University,2025-07-17 11:38:12,,21.48,248.24,Cancelled
964,52,26,42,2025-08-21 07:38:29,Market,Airport,2025-08-21 07:57:29,2025-08-21 07:59:29,1.25,13.12,Completed
965,264,27,19,2025-08-17 09:13:28,Mall,Market,2025-08-17 09:40:28,2025-08-17 09:46:28,3.4,48.05,Completed
966,362,42,14,2025-09-01 23:27:29,Mall,Office,2025-09-01 23:43:29,2025-09-01 23:47:29,2.35,30.8,Completed
967,124,18,9,2025-09-12 03:35:46,Hotel,Airport,2025-09-12 03:47:46,,10.28,142.51,Cancelled
968,1,1,47,2025-09-01 13:15:37,University,Airport,2025-09-01 13:45:37,2025-09-01 13:48:37,1.8,18.16,Completed
969,116,6,34,2025-06-19 22:01:08,Office,Market,2025-06-19 22:13:08,,3.68,38.98,Ongoing
970,305,7,43,2025-07-20 09:58:00,Market,Office,2025-07-20 10:24:00,,8.67,125.4,Ongoing
971,338,29,7,2025-09-03 02:34:07,Hotel,University,2025-09-03 02:52:07,,14.28,155.49,Cancelled
972,89,3,36,2025-07-05 23:43:01,University,Station,2025-07-06 00:03:01,2025-07-06 00:39:01,18.14,221.27,Completed
973,204,4,34,2025-07-31 13:47:05,Mall,Airport,2025-07-31 14:10:05,2025-07-31 14:30:05,10.37,129.77,Completed
974,26,1,47,2025-07-14 13:19:12,Market,Station,2025-07-14 13:29:12,2025-07-14 13:51:12,11.31,126.61,Completed
975,124,47,58,2025-10-05 02:09:44,Hotel,Market,2025-10-05 02:36:44,2025-10-05 02:45:44,4.77,63.97,Completed
976,212,4,34,2025-04-11 09:57:31,University,Station,2025-04-11 10:05:31,2025-04-11 10:29:31,12.01,131.59,Completed
977,33,17,40,2025-08-22 10:34:29,Station,University,2025-08-22 10:59:29,2025-08-22 11:17:29,9.31,94.18,Completed
978,374,42,14,2025-05-12 18:18:59,Station,Mall,2025-05-12 18:45:59,2025-05-12 18:58:59,6.5,80.2,Completed
979,283,44,5,2025-05-21 05:35:35,Office,Airport,2025-05-21 05:46:35,2025-05-21 05:58:35,6.07,78.66,Completed
980,8,40,3,2025-08-30 09:52:44,Airport,Station,2025-08-30 10:07:44,2025-08-30 10:35:44,14.1,165.01,Completed
981,248,43,14,2025-06-23 07:54:17,Hotel,Airport,2025-06-23 08:14:17,,15.16,198.87,Cancelled
