TripID,BookingID,StartTime,EndTime,DistanceKM,Fare,PaymentMethod,SurgeMultiplier,Stops,GPSRoute
1971,1971,2025-06-20 05:25:27,2025-06-20 05:37:27,6.21,68.85,Wallet,1.03,2,
1973,1973,2025-06-12 12:15:49,2025-06-12 12:52:49,18.68,259.97,Card,1.29,1,
1974,1974,2025-09-11 21:17:32,2025-09-11 21:26:32,4.52,51.18,Wallet,1.47,3,
1977,1977,2025-04-21 15:16:38,2025-04-21 15:47:38,15.75,198.55,Wallet,1.04,2,
1978,1978,2025-06-03 07:11:32,2025-06-03 07:45:32,17.09,252.05,Wallet,1.49,2,
1980,1980,2025-09-28 13:38:53,2025-09-28 14:06:53,14.23,193.68,Card,1.14,2,
1982,1982,2025-07-26 14:44:57,2025-07-26 14:46:57,1.26,16.34,Card,1.14,0,
1984,1984,2025-06-03 19:31:41,2025-06-03 20:16:41,22.9,268.41,Cash,1.31,1,
1985,1985,2025-04-13 18:38:24,2025-04-13 18:44:24,3.17,33.27,Cash,1.45,3,
1986,1986,2025-05-21 03:33:10,2025-05-21 04:17:10,22.42,286.11,Card,1.01,0,
1987,1987,2025-07-31 15:09:15,2025-07-31 15:36:15,13.79,203.44,Wallet,1.32,0,
1988,1988,2025-07-24 05:38:25,2025-07-24 06:22:25,22.0,256.02,Card,1.28,3,
1989,1989,2025-06-24 00:47:38,2025-06-24 01:17:38,15.01,185.13,Card,1.38,0,
1990,1990,2025-06-23 06:16:28,2025-06-23 06:35:28,9.92,109.19,Card,1.1,3,
1992,1992,2025-04-11 11:38:07,2025-04-11 12:20:07,21.2,265.47,Card,1.46,3,
1993,1993,2025-06-24 11:57:40,2025-06-24 12:38:40,20.67,229.02,Wallet,1.02,1,
1994,1994,2025-07-09 15:12:00,2025-07-09 15:27:00,7.69,110.84,Card,1.02,0,
1995,1995,2025-07-01 07:00:08,2025-07-01 07:09:08,4.75,47.73,Cash,1.29,2,
1996,1996,2025-08-02 14:54:01,2025-08-02 15:10:01,8.03,106.46,Cash,1.31,0,
1997,1997,2025-05-02 07:17:36,2025-05-02 08:04:36,23.51,318.43,Card,1.49,3,
1998,1998,2025-07-22 04:46:22,2025-07-22 05:30:22,22.16,227.5,Card,1.42,2,
2002,2002,2025-05-23 03:08:01,2025-05-23 03:51:01,21.73,239.37,Cash,1.46,2,
2004,2004,2025-05-15 02:46:55,2025-05-15 03:31:55,22.6,327.85,Cash,1.04,0,
2005,2005,2025-08-14 12:23:29,2025-08-14 12:26:29,1.6,16.71,Cash,1.39,1,
2006,2006,2025-09-17 21:31:33,2025-09-17 21:39:33,4.15,45.43,Wallet,1.32,3,
2007,2007,2025-04-30 01:40:44,2025-04-30 02:17:44,18.92,268.1,Card,1.18,1,
2008,2008,2025-05-07 05:02:42,2025-05-07 05:11:42,4.96,50.18,Card,1.41,3,
2009,2009,2025-09-22 08:18:02,2025-09-22 08:38:02,10.06,100.6,Wallet,1.03,1,
2010,2010,2025-05-03 16:02:01,2025-05-03 16:31:01,14.84,196.21,Card,1.21,0,
2011,2011,2025-08-31 01:18:06,2025-08-31 01:45:06,13.96,177.54,Wallet,1.14,2,
2012,2012,2025-06-13 08:53:48,2025-06-13 08:59:48,3.2,38.71,Wallet,1.47,0,
2013,2013,2025-08-11 18:23:06,2025-08-11 18:42:06,9.84,104.37,Card,1.35,0,
2015,2015,2025-05-06 08:28:23,2025-05-06 08:44:23,8.03,92.21,Wallet,1.48,0,
2016,2016,2025-07-26 15:58:58,2025-07-26 16:03:58,2.61,31.2,Wallet,1.42,3,
2017,2017,2025-08-01 00:31:07,2025-08-01 01:09:07,19.18,261.59,Wallet,1.06,1,
2019,2019,2025-09-30 11:19:29,2025-09-30 12:08:29,24.67,330.82,Card,1.18,2,
2020,2020,2025-06-02 12:38:51,2025-06-02 13:26:51,24.06,319.57,Wallet,1.33,0,
2021,2021,2025-05-16 05:39:37,2025-05-16 06:23:37,22.2,286.69,Card,1.32,0,
2022,2022,2025-07-21 05:23:17,2025-07-21 06:04:17,20.85,304.26,Cash,1.21,0,
2024,2024,2025-05-28 08:27:11,2025-05-28 08:35:11,4.37,52.19,Wallet,1.42,0,
2027,2027,2025-09-28 03:48:26,2025-09-28 04:05:26,8.54,112.18,Card,1.27,1,
2030,2030,2025-07-13 14:02:19,2025-07-13 14:05:19,1.6,18.51,Cash,1.08,3,
2031,2031,2025-04-23 03:38:13,2025-04-23 04:19:13,20.54,244.56,Wallet,1.28,0,
2034,2034,2025-07-26 17:33:28,2025-07-26 17:35:28,1.45,20.09,Wallet,1.4,2,
2036,2036,2025-09-23 02:40:14,2025-09-23 02:44:14,2.23,24.17,Wallet,1.44,1,
2037,2037,2025-09-30 10:50:05,2025-09-30 11:35:05,22.61,298.27,Cash,1.47,3,
2040,2040,2025-04-10 10:27:17,2025-04-10 10:57:17,15.28,198.03,Cash,1.38,1,
2041,2041,2025-07-17 07:47:53,2025-07-17 08:31:53,22.23,263.57,Wallet,1.35,1,
2042,2042,2025-08-06 19:42:32,2025-08-06 20:09:32,13.72,154.98,Card,1.45,1,
2043,2043,2025-09-03 15:17:32,2025-09-03 15:34:32,8.75,100.39,Card,1.39,2,
2045,2045,2025-05-01 09:18:54,2025-05-01 09:33:54,7.97,117.87,Card,1.36,0,
2047,2047,2025-04-20 09:53:41,2025-04-20 09:58:41,2.61,27.45,Wallet,1.24,2,
2049,2049,2025-05-28 03:41:48,2025-05-28 04:05:48,12.22,164.25,Wallet,1.27,2,
2052,2052,2025-08-26 22:21:22,2025-08-26 22:25:22,2.05,22.63,Card,1.48,3,
2053,2053,2025-06-14 02:44:57,2025-06-14 02:52:57,4.09,48.54,Wallet,1.15,2,
2054,2054,2025-07-01 13:17:29,2025-07-01 13:29:29,6.35,79.97,Wallet,1.26,2,
2056,2056,2025-07-22 20:18:01,2025-07-22 20:41:01,11.85,168.4,Card,1.3,1,
2057,2057,2025-09-04 08:49:03,2025-09-04 09:32:03,21.51,295.27,Card,1.3,0,
2058,2058,2025-09-24 07:42:03,2025-09-24 08:31:03,24.86,337.83,Card,1.2,0,
2059,2059,2025-04-27 15:07:01,2025-04-27 15:17:01,5.36,57.93,Card,1.19,3,
2061,2061,2025-08-30 10:37:20,2025-08-30 10:45:20,4.07,42.69,Wallet,1.05,0,
2062,2062,2025-05-22 07:17:04,2025-05-22 07:42:04,12.96,162.43,Cash,1.47,2,
2063,2063,2025-04-17 01:40:30,2025-04-17 02:27:30,23.5,273.05,Wallet,1.02,0,
2064,2064,2025-10-01 15:20:59,2025-10-01 15:56:59,18.29,241.61,Card,1.29,0,
2065,2065,2025-09-14 07:04:14,2025-09-14 07:11:14,3.62,49.35,Card,1.5,1,
2066,2066,2025-09-01 04:00:07,2025-09-01 04:13:07,6.58,67.08,Wallet,1.21,1,
2067,2067,2025-06-12 05:37:41,2025-06-12 06:03:41,13.21,182.42,Card,1.18,3,
2068,2068,2025-08-13 07:23:45,2025-08-13 08:08:45,22.63,316.78,Card,1.16,0,
2069,2069,2025-05-31 20:03:11,2025-05-31 20:09:11,3.35,48.95,Wallet,1.42,2,
2070,2070,2025-07-04 02:20:43,2025-07-04 02:32:43,6.08,62.84,Cash,1.1,2,
2071,2071,2025-09-01 08:22:13,2025-09-01 08:52:13,15.4,181.78,Card,1.38,3,
2072,2072,2025-09-01 17:05:42,2025-09-01 17:13:42,4.27,46.71,Cash,1.18,1,
2073,2073,2025-06-26 23:20:47,2025-06-26 23:37:47,8.54,90.99,Wallet,1.39,0,
2076,2076,2025-08-09 23:55:49,2025-08-10 00:07:49,6.02,79.94,Cash,1.36,2,
2078,2078,2025-04-28 22:59:14,2025-04-28 23:08:14,4.58,61.21,Wallet,1.23,0,
2079,2079,2025-09-16 01:12:30,2025-09-16 01:23:30,5.87,81.01,Card,1.42,3,
2081,2081,2025-06-01 14:11:04,2025-06-01 14:15:04,2.17,28.3,Cash,1.28,0,
2082,2082,2025-09-20 00:20:52,2025-09-20 00:45:52,12.64,127.04,Card,1.33,1,
2083,2083,2025-10-01 15:01:30,2025-10-01 15:09:30,4.09,47.69,Wallet,1.34,1,
2084,2084,2025-04-22 07:14:09,2025-04-22 07:57:09,21.75,308.4,Wallet,1.35,0,
2085,2085,2025-09-02 15:24:37,2025-09-02 16:11:37,23.82,352.43,Wallet,1.18,2,
2086,2086,2025-06-02 10:53:05,2025-06-02 10:56:05,1.9,26.16,Card,1.07,1,
2087,2087,2025-09-11 09:59:40,2025-09-11 10:01:40,1.19,14.38,Wallet,1.36,2,
2089,2089,2025-06-13 16:55:53,2025-06-13 17:09:53,7.11,85.61,Wallet,1.4,3,
2091,2091,2025-09-14 14:02:37,2025-09-14 14:39:37,18.73,251.12,Wallet,1.29,0,
2092,2092,2025-07-14 19:39:13,2025-07-14 19:41:13,1.11,11.17,Cash,1.23,1,
2094,2094,2025-05-27 23:05:15,2025-05-27 23:20:15,7.69,89.12,Cash,1.39,3,
2095,2095,2025-09-19 12:33:21,2025-09-19 12:51:21,9.34,106.82,Card,1.34,1,
2096,2096,2025-07-13 19:00:16,2025-07-13 19:11:16,5.71,62.12,Cash,1.06,2,
2097,2097,2025-06-10 01:09:32,2025-06-10 01:37:32,14.05,169.23,Card,1.49,0,
2099,2099,2025-09-08 14:28:29,2025-09-08 15:06:29,19.27,268.37,Wallet,1.13,1,
2100,2100,2025-06-12 23:32:11,2025-06-13 00:17:11,22.79,319.61,Wallet,1.41,1,
2102,2102,2025-07-10 00:47:07,2025-07-10 01:34:07,23.94,251.22,Card,1.29,1,
2103,2103,2025-09-22 21:23:54,2025-09-22 22:02:54,19.83,216.78,Card,1.12,0,
2105,2105,2025-07-22 07:55:14,2025-07-22 08:17:14,11.35,140.03,Card,1.1,1,
2106,2106,2025-07-01 21:57:23,2025-07-01 22:28:23,15.65,164.31,Wallet,1.32,0,
2108,2108,2025-06-21 07:50:35,2025-06-21 07:53:35,1.64,20.78,Cash,1.48,3,
2109,2109,2025-05-27 10:06:17,2025-05-27 10:18:17,6.23,67.0,Wallet,1.09,2,
2110,2110,2025-06-06 08:42:34,2025-06-06 09:00:34,9.13,94.6,Wallet,1.06,1,
2112,2112,2025-04-28 14:22:25,2025-04-28 14:48:25,13.33,181.01,Wallet,1.14,0,
2113,2113,2025-06-17 16:29:16,2025-06-17 17:09:16,20.43,219.26,Card,1.14,3,
2114,2114,2025-04-28 20:29:31,2025-04-28 20:53:31,12.07,165.68,Cash,1.29,0,
2115,2115,2025-07-01 19:12:20,2025-07-01 19:54:20,21.13,283.39,Wallet,1.22,1,
2116,2116,2025-07-26 08:48:00,2025-07-26 09:02:00,7.09,97.9,Wallet,1.3,3,
2117,2117,2025-05-19 21:48:00,2025-05-19 21:50:00,1.07,12.35,Wallet,1.41,1,
2118,2118,2025-06-11 13:57:12,2025-06-11 14:12:12,7.72,105.71,Cash,1.41,0,
2121,2121,2025-09-14 19:11:34,2025-09-14 19:53:34,21.01,239.97,Wallet,1.07,1,
2123,2123,2025-09-27 07:29:53,2025-09-27 08:16:53,23.75,253.82,Cash,1.41,3,
2124,2124,2025-08-14 23:19:43,2025-08-14 23:34:43,7.93,82.49,Card,1.06,2,
2125,2125,2025-04-24 06:31:22,2025-04-24 06:38:22,3.55,39.47,Cash,1.09,2,
2127,2127,2025-05-14 08:15:47,2025-05-14 08:57:47,21.47,219.75,Wallet,1.49,3,
2128,2128,2025-08-29 15:51:25,2025-08-29 16:13:25,11.28,138.51,Cash,1.09,3,
2130,2130,2025-05-17 19:06:38,2025-05-17 19:33:38,13.88,156.04,Wallet,1.31,1,
2132,2132,2025-10-04 01:17:46,2025-10-04 01:42:46,12.83,190.68,Card,1.45,0,
2133,2133,2025-09-23 05:00:13,2025-09-23 05:47:13,23.73,321.9,Cash,1.29,2,
2134,2134,2025-06-16 10:32:10,2025-06-16 10:39:10,3.64,51.59,Wallet,1.26,2,
2135,2135,2025-05-15 05:52:40,2025-05-15 06:10:40,9.47,108.93,Card,1.36,2,
2136,2136,2025-07-07 07:59:50,2025-07-07 08:46:50,23.73,268.86,Cash,1.49,3,
2137,2137,2025-06-01 05:28:04,2025-06-01 06:15:04,23.75,267.83,Cash,1.18,2,
2138,2138,2025-06-06 20:34:39,2025-06-06 21:05:39,15.74,233.34,Card,1.09,0,
2140,2140,2025-10-06 03:10:02,2025-10-06 03:51:02,20.71,261.61,Cash,1.07,2,
2141,2141,2025-09-01 11:09:45,2025-09-01 11:50:45,20.72,227.46,Card,1.41,1,
2142,2142,2025-08-17 17:09:50,2025-08-17 17:42:50,16.82,211.61,Cash,1.23,3,
2143,2143,2025-07-31 08:37:39,2025-07-31 09:13:39,18.34,221.64,Wallet,1.14,3,
2144,2144,2025-04-24 22:59:44,2025-04-24 23:41:44,21.07,300.26,Wallet,1.04,0,
2146,2146,2025-08-22 13:05:45,2025-08-22 13:27:45,11.44,137.83,Card,1.32,3,
2147,2147,2025-06-16 20:38:16,2025-06-16 20:52:16,7.31,105.66,Wallet,1.02,1,
2148,2148,2025-06-14 13:52:01,2025-06-14 14:21:01,14.55,171.91,Cash,1.49,0,
2149,2149,2025-08-12 04:16:06,2025-08-12 04:27:06,5.72,84.92,Wallet,1.01,2,
2151,2151,2025-05-23 16:31:23,2025-05-23 17:06:23,17.91,214.74,Wallet,1.1,1,
2153,2153,2025-04-27 23:14:27,2025-04-27 23:23:27,4.78,62.94,Card,1.21,0,
2154,2154,2025-04-23 18:00:21,2025-04-23 18:49:21,24.61,318.88,Card,1.16,3,
2158,2158,2025-04-18 17:39:16,2025-04-18 17:57:16,9.33,121.49,Wallet,1.44,0,
2159,2159,2025-08-27 09:04:44,2025-08-27 09:39:44,17.5,238.33,Wallet,1.34,0,
2160,2160,2025-07-13 07:12:07,2025-07-13 07:56:07,22.34,276.6,Wallet,1.24,2,
2161,2161,2025-06-24 08:57:20,2025-06-24 09:17:20,10.19,103.91,Card,1.39,0,
2162,2162,2025-06-28 18:45:37,2025-06-28 19:04:37,9.69,108.5,Card,1.39,1,
2163,2163,2025-07-15 06:40:55,2025-07-15 06:54:55,7.23,95.73,Cash,1.47,1,
2165,2165,2025-07-25 20:14:38,2025-07-25 20:41:38,13.88,180.85,Cash,1.29,2,
2166,2166,2025-06-06 17:24:29,2025-06-06 18:12:29,24.0,294.71,Card,1.24,1,
2167,2167,2025-08-25 15:17:12,2025-08-25 15:56:12,19.53,271.96,Card,1.41,1,
2168,2168,2025-07-24 13:34:03,2025-07-24 14:16:03,21.35,319.46,Wallet,1.41,1,
2169,2169,2025-06-03 01:20:37,2025-06-03 01:34:37,7.47,93.51,Wallet,1.44,1,
2170,2170,2025-05-12 07:36:58,2025-05-12 07:42:58,3.48,42.64,Wallet,1.28,2,
2171,2171,2025-07-03 00:05:30,2025-07-03 00:14:30,4.88,68.5,Wallet,1.25,1,
2172,2172,2025-07-17 18:22:36,2025-07-17 18:34:36,6.41,83.81,Card,1.48,0,
2174,2174,2025-07-01 15:56:51,2025-07-01 16:17:51,10.63,156.74,Wallet,1.12,0,
2175,2175,2025-08-12 10:43:46,2025-08-12 11:00:46,8.95,94.8,Cash,1.39,3,
2176,2176,2025-08-17 04:02:44,2025-08-17 04:45:44,21.54,228.98,Cash,1.26,0,
2177,2177,2025-08-05 23:33:30,2025-08-06 00:21:30,24.49,305.45,Cash,1.34,0,
2178,2178,2025-05-02 15:38:31,2025-05-02 16:13:31,17.57,209.5,Cash,1.21,2,
2179,2179,2025-07-24 19:14:46,2025-07-24 20:00:46,23.07,343.73,Cash,1.45,0,
2180,2180,2025-05-09 08:36:25,2025-05-09 09:24:25,24.1,245.64,Wallet,1.28,1,
2181,2181,2025-09-08 16:47:38,2025-09-08 17:25:38,19.35,254.95,Cash,1.01,1,
2182,2182,2025-08-03 09:37:05,2025-08-03 09:49:05,6.18,81.01,Cash,1.14,1,
2183,2183,2025-07-25 14:53:02,2025-07-25 14:57:02,2.48,34.43,Cash,1.12,3,
2185,2185,2025-07-10 12:20:17,2025-07-10 13:01:17,20.99,210.39,Cash,1.01,1,
2187,2187,2025-08-21 21:08:08,2025-08-21 21:30:08,11.21,116.17,Wallet,1.05,3,
2190,2190,2025-04-16 00:35:54,2025-04-16 00:49:54,7.19,90.73,Wallet,1.45,1,
2191,2191,2025-04-26 14:17:15,2025-04-26 14:41:15,12.07,169.88,Cash,1.12,1,
2193,2193,2025-06-25 12:24:08,2025-06-25 12:56:08,16.48,190.21,Wallet,1.08,2,
2194,2194,2025-07-09 07:36:16,2025-07-09 08:02:16,13.21,186.87,Cash,1.46,0,
2195,2195,2025-05-03 05:17:55,2025-05-03 05:40:55,11.63,121.27,Cash,1.33,2,
2200,2200,2025-07-22 08:54:57,2025-07-22 09:19:57,12.71,137.19,Card,1.19,3,
2201,2201,2025-09-06 16:29:03,2025-09-06 16:54:03,12.53,143.16,Card,1.04,2,
2202,2202,2025-07-04 15:45:04,2025-07-04 15:59:04,7.05,94.07,Card,1.16,2,
2203,2203,2025-05-09 03:42:00,2025-05-09 04:20:00,19.03,261.22,Card,1.25,3,
2204,2204,2025-07-16 04:29:22,2025-07-16 05:15:22,23.44,322.46,Cash,1.2,2,
2206,2206,2025-08-14 05:19:01,2025-08-14 05:58:01,19.97,285.34,Cash,1.28,0,
2207,2207,2025-04-25 06:03:26,2025-04-25 06:27:26,12.41,166.62,Cash,1.42,1,
2208,2208,2025-08-10 08:49:09,2025-08-10 08:53:09,2.26,28.79,Card,1.11,0,
2209,2209,2025-07-08 00:50:51,2025-07-08 01:13:51,11.61,119.03,Cash,1.45,1,
2210,2210,2025-05-29 23:27:44,2025-05-29 23:55:44,14.34,155.99,Wallet,1.08,3,
2211,2211,2025-10-07 19:07:36,2025-10-07 19:51:36,22.38,259.31,Wallet,1.16,1,
2212,2212,2025-06-10 11:35:18,2025-06-10 12:04:18,14.76,164.35,Card,1.4,1,
2214,2214,2025-10-07 02:37:30,2025-10-07 02:44:30,3.79,52.5,Cash,1.37,0,
2215,2215,2025-07-23 06:05:41,2025-07-23 06:07:41,1.03,15.03,Wallet,1.44,0,
2216,2216,2025-04-21 05:35:34,2025-04-21 06:08:34,16.85,229.22,Card,1.02,2,
2217,2217,2025-05-25 07:58:22,2025-05-25 08:30:22,16.09,219.24,Card,1.49,3,
2218,2218,2025-09-25 20:31:16,2025-09-25 20:44:16,6.99,80.52,Card,1.25,3,
2220,2220,2025-10-03 16:14:30,2025-10-03 16:38:30,12.48,132.16,Card,1.23,2,
2221,2221,2025-10-03 03:16:52,2025-10-03 03:36:52,10.35,103.89,Cash,1.33,0,
2223,2223,2025-08-09 18:01:08,2025-08-09 18:11:08,5.42,60.4,Card,1.38,1,
2226,2226,2025-05-10 08:52:21,2025-05-10 09:13:21,10.75,158.74,Wallet,1.28,3,
2228,2228,2025-08-29 16:01:28,2025-08-29 16:37:28,18.16,206.76,Cash,1.34,0,
2230,2230,2025-08-08 19:14:28,2025-08-08 19:43:28,14.66,156.26,Cash,1.11,0,
2231,2231,2025-08-16 20:17:17,2025-08-16 20:44:17,13.59,152.97,Wallet,1.42,0,
2232,2232,2025-08-20 21:35:17,2025-08-20 21:51:17,8.06,88.23,Card,1.32,2,
2233,2233,2025-08-16 04:53:00,2025-08-16 05:21:00,14.2,185.17,Cash,1.01,0,
2238,2238,2025-08-10 04:03:22,2025-08-10 04:19:22,8.46,112.4,Card,1.22,2,
2239,2239,2025-08-24 01:33:42,2025-08-24 02:11:42,19.46,262.22,Wallet,1.23,2,
2240,2240,2025-06-14 12:50:28,2025-06-14 13:12:28,11.4,161.51,Wallet,1.38,2,
2241,2241,2025-06-23 06:38:02,2025-06-23 07:23:02,22.98,230.3,Cash,1.23,1,
2242,2242,2025-09-18 21:44:48,2025-09-18 22:31:48,23.56,339.15,Cash,1.3,0,
2244,2244,2025-07-09 06:43:49,2025-07-09 07:04:49,10.88,110.82,Card,1.13,1,
2245,2245,2025-05-08 15:26:07,2025-05-08 15:36:07,5.17,57.76,Wallet,1.31,3,
2254,2254,2025-04-20 22:45:26,2025-04-20 22:50:26,2.51,30.26,Card,1.33,1,
2256,2256,2025-04-25 06:28:36,2025-04-25 06:56:36,14.18,165.21,Wallet,1.17,1,
2257,2257,2025-10-06 16:55:34,2025-10-06 17:03:34,4.45,50.58,Wallet,1.4,1,
2258,2258,2025-06-25 03:44:06,2025-06-25 03:48:06,2.49,33.74,Card,1.1,2,
2259,2259,2025-05-07 17:41:18,2025-05-07 18:03:18,11.46,156.03,Wallet,1.37,3,
2261,2261,2025-05-19 23:23:38,2025-05-19 23:26:38,1.96,27.64,Cash,1.17,2,
2262,2262,2025-10-06 08:09:48,2025-10-06 08:21:48,6.27,76.45,Cash,1.32,0,
2264,2264,2025-10-04 08:08:19,2025-10-04 08:31:19,11.92,153.36,Cash,1.07,0,
2266,2266,2025-06-15 16:30:23,2025-06-15 17:16:23,23.18,346.29,Card,1.44,2,
2267,2267,2025-10-02 00:47:36,2025-10-02 01:08:36,10.74,138.58,Wallet,1.18,0,
2268,2268,2025-08-20 18:40:38,2025-08-20 19:26:38,23.07,337.77,Card,1.25,0,
2269,2269,2025-04-10 19:10:27,2025-04-10 19:34:27,12.37,156.73,Card,1.11,0,
2270,2270,2025-06-29 16:15:52,2025-06-29 16:25:52,5.04,67.47,Wallet,1.26,3,
2271,2271,2025-05-23 00:21:21,2025-05-23 01:04:21,21.7,298.53,Cash,1.03,2,
2273,2273,2025-04-18 20:21:42,2025-04-18 20:33:42,6.39,95.46,Card,1.39,3,
2275,2275,2025-06-27 19:19:26,2025-06-27 19:52:26,16.83,222.67,Cash,1.29,2,
2276,2276,2025-07-19 21:45:54,2025-07-19 22:34:54,24.94,352.11,Cash,1.09,0,
2277,2277,2025-06-20 08:12:25,2025-06-20 08:55:25,21.83,306.91,Card,1.45,0,
2280,2280,2025-09-23 23:43:03,2025-09-23 23:52:03,4.69,59.73,Card,1.23,3,
2281,2281,2025-05-25 03:28:38,2025-05-25 04:10:38,21.47,264.51,Wallet,1.06,3,
2283,2283,2025-08-11 22:15:52,2025-08-11 22:47:52,16.47,215.86,Cash,1.27,3,
2284,2284,2025-05-16 16:10:47,2025-05-16 16:39:47,14.73,199.0,Cash,1.1,2,
2286,2286,2025-09-04 19:11:28,2025-09-04 19:32:28,10.93,129.93,Card,1.45,3,
2288,2288,2025-04-18 01:55:28,2025-04-18 02:28:28,16.7,248.89,Cash,1.05,1,
2289,2289,2025-05-03 19:45:19,2025-05-03 19:53:19,4.37,59.62,Cash,1.36,0,
2290,2290,2025-06-17 14:06:00,2025-06-17 14:14:00,4.41,45.87,Card,1.11,1,
2291,2291,2025-08-25 04:00:46,2025-08-25 04:34:46,17.12,248.44,Card,1.44,3,
2293,2293,2025-04-23 23:10:49,2025-04-23 23:29:49,9.61,117.83,Card,1.39,3,
2294,2294,2025-09-17 02:22:23,2025-09-17 03:04:23,21.29,237.0,Wallet,1.49,1,
2295,2295,2025-05-29 02:46:13,2025-05-29 03:30:13,22.45,253.86,Wallet,1.24,1,
2296,2296,2025-08-10 17:29:38,2025-08-10 17:45:38,8.07,120.84,Cash,1.14,0,
2297,2297,2025-04-30 13:17:37,2025-04-30 13:46:37,14.83,218.54,Cash,1.37,2,
2298,2298,2025-07-31 14:43:26,2025-07-31 15:07:26,12.45,128.75,Card,1.12,2,
2300,2300,2025-10-07 11:11:39,2025-10-07 11:35:39,12.25,134.08,Cash,1.08,1,
2301,2301,2025-08-21 17:43:04,2025-08-21 18:14:04,15.57,177.43,Card,1.31,2,
2302,2302,2025-05-24 06:36:14,2025-05-24 06:55:14,9.88,109.37,Cash,1.17,1,
2303,2303,2025-05-08 14:30:49,2025-05-08 14:32:49,1.34,17.35,Cash,1.17,0,
2304,2304,2025-07-10 22:41:36,2025-07-10 23:22:36,20.9,275.72,Cash,1.4,1,
2307,2307,2025-08-08 13:59:38,2025-08-08 14:05:38,3.44,50.16,Card,1.11,3,
2308,2308,2025-05-16 11:40:27,2025-05-16 11:52:27,6.44,80.78,Cash,1.49,1,
2312,2312,2025-05-28 10:10:13,2025-05-28 10:16:13,3.33,41.99,Wallet,1.29,3,
2313,2313,2025-05-09 12:57:01,2025-05-09 13:16:01,9.67,122.84,Card,1.35,2,
2314,2314,2025-05-19 11:10:22,2025-05-19 11:15:22,2.92,38.6,Cash,1.12,3,
2315,2315,2025-07-08 06:50:20,2025-07-08 07:27:20,18.91,215.86,Wallet,1.31,2,
2316,2316,2025-05-30 18:03:43,2025-05-30 18:14:43,5.72,70.07,Card,1.06,0,
2318,2318,2025-09-06 15:28:55,2025-09-06 15:46:55,9.34,96.16,Cash,1.41,2,
2319,2319,2025-05-25 00:33:21,2025-05-25 01:15:21,21.02,283.32,Card,1.4,1,
2320,2320,2025-05-29 19:49:09,2025-05-29 20:33:09,22.21,295.09,Card,1.5,2,
2321,2321,2025-08-05 15:16:38,2025-08-05 15:26:38,5.17,69.79,Wallet,1.19,0,
2322,2322,2025-08-20 15:02:41,2025-08-20 15:06:41,2.32,32.09,Card,1.15,1,
2324,2324,2025-06-15 14:58:16,2025-06-15 15:16:16,9.15,113.5,Cash,1.34,3,
2325,2325,2025-05-11 01:50:32,2025-05-11 02:05:32,7.74,83.48,Card,1.33,0,
2326,2326,2025-05-10 06:13:24,2025-05-10 06:24:24,5.9,81.27,Card,1.19,1,
2329,2329,2025-09-11 01:22:06,2025-09-11 01:48:06,13.49,182.07,Wallet,1.1,0,
2334,2334,2025-08-14 15:48:08,2025-08-14 16:05:08,8.92,114.35,Wallet,1.44,0,
2335,2335,2025-08-18 11:03:57,2025-08-18 11:07:57,2.16,27.75,Wallet,1.36,1,
2336,2336,2025-06-27 06:39:43,2025-06-27 07:15:43,18.35,225.85,Cash,1.12,0,
2337,2337,2025-05-04 09:05:16,2025-05-04 09:34:16,14.77,212.75,Wallet,1.45,3,
2340,2340,2025-08-17 00:52:46,2025-08-17 01:35:46,21.66,243.7,Cash,1.38,1,
2345,2345,2025-08-24 10:19:43,2025-08-24 10:44:43,12.6,165.96,Card,1.22,0,
2347,2347,2025-09-18 23:49:50,2025-09-18 23:56:50,3.73,45.1,Wallet,1.21,2,
2348,2348,2025-05-28 21:02:03,2025-05-28 21:07:03,2.96,37.84,Wallet,1.19,3,
2349,2349,2025-05-19 05:22:38,2025-05-19 05:38:38,8.17,122.25,Card,1.43,2,
2350,2350,2025-07-18 09:10:43,2025-07-18 09:58:43,24.35,246.69,Card,1.39,3,
2352,2352,2025-07-22 01:42:12,2025-07-22 01:56:12,7.21,106.82,Wallet,1.16,1,
2353,2353,2025-07-05 08:56:27,2025-07-05 09:10:27,7.18,98.43,Cash,1.13,0,
2354,2354,2025-07-04 20:44:37,2025-07-04 21:01:37,8.87,102.76,Cash,1.0,2,
2355,2355,2025-07-11 04:46:32,2025-07-11 05:15:32,14.54,209.06,Cash,1.39,1,
2357,2357,2025-06-09 23:16:41,2025-06-09 23:59:41,21.88,297.16,Cash,1.15,1,
2358,2358,2025-06-18 19:50:47,2025-06-18 20:24:47,17.47,231.28,Cash,1.16,1,
2359,2359,2025-05-24 13:58:51,2025-05-24 14:42:51,22.37,236.34,Card,1.07,3,
2360,2360,2025-04-14 18:56:10,2025-04-14 18:58:10,1.26,16.76,Cash,1.17,1,
2361,2361,2025-06-02 18:35:33,2025-06-02 19:22:33,23.55,264.99,Wallet,1.0,3,
2362,2362,2025-08-01 17:52:51,2025-08-01 18:04:51,6.35,82.58,Cash,1.07,2,
2363,2363,2025-09-28 15:39:13,2025-09-28 15:46:13,3.77,44.65,Cash,1.49,1,
2364,2364,2025-05-18 10:40:59,2025-05-18 10:49:59,4.85,71.5,Wallet,1.23,0,
2365,2365,2025-05-14 03:26:31,2025-05-14 04:14:31,24.21,332.1,Card,1.29,3,
